date,customer_id,location,business_sector,age,income,credit_score,savings_ratio,loan_amount,debt_to_income,credit_utilization,payment_punctuality,customer_feedback,default_history,sentiment,risk_category,customer_segment,feedback_topic
2025-04-15,CUST-2026361,"Alabama, US",Healthcare,47,113504.77,812,0.082,21711.46,0.147,0.56,94.17,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-06-07,CUST-2026362,"Virginia, US",Retail,32,84598.27,721,0.056,35742.11,0.032,0.62,81.03,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-08-12,CUST-2026363,"Massachusetts, US",Finance,45,67718.34,775,0.188,6174.64,0.356,0.37,89.03,Excellent rates,0,Positive,Low Risk,Mass Market,Financial/Pricing
2025-01-16,CUST-2026364,"West Virginia, US",Real Estate,40,83539.42,627,0.074,27039.82,0.194,0.53,84.17,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-07-11,CUST-2026365,"Pennsylvania, US",Technology,46,80196.0,653,0.01,84770.06,0.243,0.76,81.32,High fees,1,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-05-17,CUST-2026366,"Kansas, US",Technology,37,33842.36,761,0.04,17793.9,0.141,0.83,85.68,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-05-26,CUST-2026367,"Delaware, US",Finance,27,86004.63,669,0.266,32172.71,0.101,0.29,90.18,Excellent rates,0,Positive,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-10-18,CUST-2026368,"Washington, US",Education,54,30074.73,649,0.265,55075.37,0.132,0.48,85.05,Quick approval,0,Positive,Medium Risk,Conservative Saver,Digital/Operations
2025-02-07,CUST-2026369,"North Dakota, US",Education,54,44914.18,669,0.241,17818.89,0.183,0.47,93.03,Quick approval,0,Positive,Medium Risk,Conservative Saver,Digital/Operations
2025-03-03,CUST-2026370,"Massachusetts, US",Education,37,26811.14,582,0.219,19357.58,0.139,0.52,81.92,Quick approval,0,Positive,High Risk,Conservative Saver,Digital/Operations
2025-09-17,CUST-2026371,"Idaho, US",Education,54,56388.13,677,0.172,27975.02,0.046,0.22,93.47,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-11-03,CUST-2026372,"California, US",Retail,53,78031.01,744,0.06,26026.06,0.204,0.88,79.3,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-06-17,CUST-2026373,"New Jersey, US",Retail,36,60310.28,800,0.044,20729.92,0.05,0.66,82.1,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-04-19,CUST-2026374,"Connecticut, US",Healthcare,23,76162.44,619,0.243,17783.74,0.084,0.44,94.05,Excellent rates,0,Positive,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-03-27,CUST-2026375,"Iowa, US",Retail,56,102137.06,554,0.041,16177.85,0.091,0.59,81.97,Process was slow,0,Negative,High Risk,Mass Market,Digital/Operations
2025-11-22,CUST-2026376,"Kentucky, US",Manufacturing,19,82916.63,720,0.156,23817.1,0.307,0.42,89.83,Process was slow,0,Negative,Low Risk,Emerging Gen-Z,Digital/Operations
2025-01-08,CUST-2026377,"South Dakota, US",Services,47,58029.15,626,0.02,45090.82,0.144,0.22,84.05,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-01-05,CUST-2026378,"West Virginia, US",Real Estate,45,39188.42,671,0.056,130364.5,0.174,0.7,82.99,Neutral: No feedback provided.,0,Neutral,Medium Risk,Mass Market,Financial/Pricing
2025-03-15,CUST-2026379,"Virginia, US",Education,52,34269.6,705,0.176,10328.39,0.035,0.44,86.98,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-12-09,CUST-2026380,"Florida, US",Finance,49,87976.65,718,0.309,7346.11,0.02,0.21,82.63,High fees,0,Negative,Medium Risk,Conservative Saver,Financial/Pricing
2025-05-22,CUST-2026381,"Kansas, US",Real Estate,43,83708.03,706,0.028,7950.89,0.232,0.46,79.16,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-04-23,CUST-2026382,"Minnesota, US",Real Estate,45,78157.22,681,0.01,87376.84,0.172,0.7,93.82,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-04-08,CUST-2026383,"Ohio, US",Services,65,128411.25,753,0.078,36724.25,0.142,0.41,85.42,Standard banking,0,Neutral,Low Risk,Mass Market,General Service
2025-08-05,CUST-2026384,"New Jersey, US",Manufacturing,48,95692.93,850,0.117,6693.5,0.15,0.41,84.02,Quick approval,0,Positive,Low Risk,Mass Market,Digital/Operations
2025-05-22,CUST-2026385,"North Carolina, US",Real Estate,44,118576.28,699,0.013,214965.1,0.133,0.37,83.62,Neutral: No feedback provided.,0,Neutral,Medium Risk,Mass Market,Financial/Pricing
2025-12-09,CUST-2026386,"Virginia, US",Manufacturing,36,29486.85,715,0.132,3777.88,0.354,0.64,93.92,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-03-06,CUST-2026387,"Oklahoma, US",Real Estate,37,101198.93,654,0.128,2936.79,0.184,0.24,83.63,Neutral: No feedback provided.,0,Neutral,Medium Risk,Mass Market,Financial/Pricing
2025-12-15,CUST-2026388,"Kentucky, US",Healthcare,32,113160.45,630,0.134,52239.51,0.222,0.42,86.51,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-03-11,CUST-2026389,"South Carolina, US",Finance,44,71389.37,771,0.23,20254.05,0.1,0.55,87.28,High fees,0,Negative,Medium Risk,Conservative Saver,Financial/Pricing
2025-02-21,CUST-2026390,"New York, US",Manufacturing,53,94724.93,642,0.15,26413.49,0.329,0.33,90.89,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-06-16,CUST-2026391,"South Dakota, US",Services,49,37546.45,784,0.177,18661.49,0.22,0.7,85.28,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-06-26,CUST-2026392,"Alaska, US",Finance,45,83357.15,613,0.126,17291.48,0.031,0.26,83.88,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-12-03,CUST-2026393,"New Hampshire, US",Services,53,67628.5,642,0.147,15967.85,0.07,0.47,94.48,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-06-09,CUST-2026394,"Virginia, US",Real Estate,58,36248.19,735,0.037,8824.25,0.309,0.43,91.78,Standard banking,0,Neutral,Low Risk,Mass Market,General Service
2025-11-23,CUST-2026395,"Michigan, US",Education,55,44943.44,750,0.257,43434.17,0.158,0.36,87.14,Excellent rates,0,Positive,Low Risk,Conservative Saver,Financial/Pricing
2025-02-27,CUST-2026396,"Oklahoma, US",Technology,26,115363.92,643,0.126,42005.56,0.171,0.35,81.55,High fees,0,Negative,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-11-27,CUST-2026397,"South Dakota, US",Services,33,47077.0,622,0.072,35408.4,0.037,0.13,85.44,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-10-02,CUST-2026398,"Georgia, US",Real Estate,41,61772.6,659,0.069,68420.26,0.159,0.36,83.13,Excellent rates,1,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-12-21,CUST-2026399,"West Virginia, US",Services,27,95632.66,763,0.095,348.98,0.299,0.39,86.19,Process was slow,0,Negative,Low Risk,Emerging Gen-Z,Digital/Operations
2025-01-25,CUST-2026400,"California, US",Services,42,38882.5,815,0.107,25032.28,0.268,0.33,92.08,Process was slow,0,Negative,Low Risk,Mass Market,Digital/Operations
2025-09-27,CUST-2026401,"Mississippi, US",Healthcare,28,74977.16,633,0.119,107837.51,0.072,0.33,81.6,High fees,0,Negative,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-12-05,CUST-2026402,"Minnesota, US",Real Estate,40,42885.99,649,0.111,21356.99,0.313,0.17,92.78,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-01-15,CUST-2026403,"Connecticut, US",Manufacturing,53,63701.22,623,0.131,11039.6,0.211,0.36,85.89,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-12-25,CUST-2026404,"Kansas, US",Finance,29,115593.21,606,0.186,6125.57,0.242,0.19,94.85,Excellent rates,0,Positive,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-02-21,CUST-2026405,"Rhode Island, US",Healthcare,25,78016.71,690,0.073,9758.82,0.002,0.25,88.63,Quick approval,0,Positive,Medium Risk,Emerging Gen-Z,Digital/Operations
2025-05-11,CUST-2026406,"Tennessee, US",Technology,42,89872.99,650,0.076,62376.54,0.203,0.22,84.59,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-10-20,CUST-2026407,"New Jersey, US",Healthcare,52,99643.11,766,0.159,969.87,0.178,0.63,94.18,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-06-03,CUST-2026408,"Arkansas, US",Manufacturing,49,31286.26,623,0.179,6213.39,0.194,0.74,88.4,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-07-27,CUST-2026409,"Delaware, US",Services,32,68963.21,546,0.074,27264.32,0.175,0.31,83.37,Standard banking,0,Neutral,High Risk,Mass Market,General Service
2025-02-25,CUST-2026410,"Wyoming, US",Services,57,79915.7,580,0.185,7815.17,0.034,0.87,84.75,High fees,0,Negative,High Risk,Mass Market,Financial/Pricing
2025-11-10,CUST-2026411,"Missouri, US",Real Estate,41,59309.13,693,0.109,86060.89,0.099,0.63,89.88,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-02-18,CUST-2026412,"Kentucky, US",Finance,58,71976.08,761,0.214,12277.27,0.135,0.37,93.04,High fees,0,Negative,Low Risk,Conservative Saver,Financial/Pricing
2025-11-04,CUST-2026413,"Massachusetts, US",Education,47,31352.5,523,0.155,8837.06,0.1,0.43,93.62,High fees,0,Negative,High Risk,Mass Market,Financial/Pricing
2025-10-06,CUST-2026414,"Utah, US",Finance,47,56244.11,682,0.25,91521.56,0.18,0.1,85.84,Process was slow,0,Negative,Medium Risk,Conservative Saver,Digital/Operations
2025-02-22,CUST-2026415,"Colorado, US",Healthcare,34,46116.26,709,0.198,17018.61,0.082,0.27,88.59,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-05-13,CUST-2026416,"Maryland, US",Healthcare,43,57587.37,761,0.172,27350.77,0.011,0.38,88.92,Excellent rates,0,Positive,Low Risk,Mass Market,Financial/Pricing
2025-03-26,CUST-2026417,"New Jersey, US",Education,31,43607.01,752,0.148,31584.14,0.119,0.09,95.23,Standard banking,0,Neutral,Low Risk,Mass Market,General Service
2025-10-23,CUST-2026418,"Nevada, US",Healthcare,37,31239.92,753,0.17,26056.34,0.09,0.55,89.08,Neutral: No feedback provided.,0,Neutral,Medium Risk,Mass Market,Financial/Pricing
2025-11-14,CUST-2026419,"New Jersey, US",Retail,50,25941.17,552,0.01,19106.23,0.331,0.59,83.08,Quick approval,1,Positive,High Risk,Mass Market,Digital/Operations
2025-05-21,CUST-2026420,"Maryland, US",Real Estate,24,74032.71,695,0.078,4451.78,0.291,0.53,85.56,Standard banking,0,Neutral,Medium Risk,Emerging Gen-Z,General Service
2025-01-23,CUST-2026421,"New Jersey, US",Healthcare,28,98270.45,824,0.138,23821.88,0.114,0.46,84.61,Quick approval,0,Positive,Low Risk,Emerging Gen-Z,Digital/Operations
2025-03-22,CUST-2026422,"Alabama, US",Retail,50,60655.18,777,0.039,92185.78,0.061,0.62,91.53,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-07-14,CUST-2026423,"West Virginia, US",Retail,42,62265.4,742,0.028,19181.18,0.308,0.4,86.83,Quick approval,0,Positive,Low Risk,Mass Market,Digital/Operations
2025-01-13,CUST-2026424,"Georgia, US",Retail,40,43627.37,713,0.01,69340.86,0.047,0.78,80.71,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-06-06,CUST-2026425,"Alabama, US",Finance,52,202436.69,582,0.2,125592.17,0.126,0.18,92.54,Excellent rates,0,Positive,High Risk,Elite/HNW,Financial/Pricing
2025-11-03,CUST-2026426,"North Carolina, US",Services,44,68564.84,630,0.069,2572.96,0.151,0.7,81.48,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-01-01,CUST-2026427,"Nebraska, US",Finance,43,60870.48,831,0.139,14877.73,0.156,0.34,84.36,Neutral: No feedback provided.,0,Neutral,Low Risk,Mass Market,Financial/Pricing
2025-05-26,CUST-2026428,"Oklahoma, US",Services,53,48349.69,773,0.068,20397.6,0.181,0.59,85.43,Neutral: No feedback provided.,0,Neutral,Medium Risk,Mass Market,Financial/Pricing
2025-06-10,CUST-2026429,"Missouri, US",Manufacturing,51,75639.73,690,0.067,74605.96,0.05,0.41,91.03,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-06-13,CUST-2026430,"South Dakota, US",Services,51,54367.15,773,0.091,11811.33,0.149,0.28,92.46,Standard banking,0,Neutral,Low Risk,Mass Market,General Service
2025-05-14,CUST-2026431,"Iowa, US",Real Estate,58,90418.01,629,0.12,11054.97,0.148,0.23,80.45,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-06-02,CUST-2026432,"South Dakota, US",Retail,40,46524.47,561,0.01,141185.06,0.081,0.99,88.75,Standard banking,1,Neutral,High Risk,Mass Market,General Service
2025-03-07,CUST-2026433,"Oklahoma, US",Retail,37,45766.04,754,0.01,44818.17,0.27,0.22,88.7,Process was slow,0,Negative,Low Risk,Mass Market,Digital/Operations
2025-11-07,CUST-2026434,"Nebraska, US",Real Estate,34,41943.15,742,0.07,9618.52,0.286,0.85,83.63,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-05-22,CUST-2026435,"Indiana, US",Education,42,68623.53,671,0.143,6585.21,0.128,0.37,84.35,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-12-26,CUST-2026436,"Alabama, US",Manufacturing,44,54064.71,524,0.121,63519.58,0.038,0.48,81.77,High fees,0,Negative,High Risk,Mass Market,Financial/Pricing
2025-11-08,CUST-2026437,"South Dakota, US",Manufacturing,74,29870.32,534,0.226,104546.11,0.033,0.55,88.78,High fees,0,Negative,High Risk,Conservative Saver,Financial/Pricing
2025-03-07,CUST-2026438,"Missouri, US",Healthcare,40,79944.12,850,0.189,86841.32,0.185,0.49,85.72,High fees,0,Negative,Low Risk,Mass Market,Financial/Pricing
2025-03-15,CUST-2026439,"Oregon, US",Services,42,90232.62,701,0.075,20917.57,0.179,0.79,82.29,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-06-14,CUST-2026440,"Michigan, US",Technology,41,50550.97,695,0.088,4594.93,0.224,0.84,86.16,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-06-14,CUST-2026441,"Nevada, US",Healthcare,45,103361.37,690,0.163,28673.63,0.104,0.19,87.67,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-10-08,CUST-2026442,"Pennsylvania, US",Real Estate,49,88408.79,704,0.01,14986.21,0.234,0.66,91.15,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-06-08,CUST-2026443,"Washington, US",Services,53,37925.75,805,0.148,44923.95,0.077,0.31,85.27,Neutral: No feedback provided.,0,Neutral,Low Risk,Mass Market,Financial/Pricing
2025-02-15,CUST-2026444,"Iowa, US",Technology,42,82548.3,647,0.097,22406.29,0.272,0.68,85.43,Neutral: No feedback provided.,0,Neutral,Medium Risk,Mass Market,Financial/Pricing
2025-09-18,CUST-2026445,"Washington, US",Healthcare,47,78931.52,612,0.151,47886.97,0.072,0.47,90.15,Neutral: No feedback provided.,0,Neutral,Medium Risk,Mass Market,Financial/Pricing
2025-10-12,CUST-2026446,"Arkansas, US",Retail,56,50725.08,691,0.01,151877.46,0.172,0.29,83.12,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-06-17,CUST-2026447,"Michigan, US",Services,36,75161.81,608,0.172,10777.51,0.146,0.27,91.99,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-01-14,CUST-2026448,"Wyoming, US",Real Estate,23,107185.21,639,0.061,80958.58,0.256,0.35,92.5,Quick approval,0,Positive,Medium Risk,Emerging Gen-Z,Digital/Operations
2025-10-26,CUST-2026449,"Missouri, US",Finance,32,98440.27,786,0.135,100996.53,0.156,0.65,93.31,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-04-08,CUST-2026450,"Alabama, US",Real Estate,22,120380.12,664,0.01,53615.08,0.291,0.31,89.26,Excellent rates,0,Positive,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-10-01,CUST-2026451,"Pennsylvania, US",Healthcare,53,96172.41,658,0.131,1246.48,0.217,0.54,82.59,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-05-02,CUST-2026452,"Kentucky, US",Retail,32,89580.94,709,0.01,37928.57,0.148,0.23,86.94,Neutral: No feedback provided.,0,Neutral,Medium Risk,Mass Market,Financial/Pricing
2025-01-23,CUST-2026453,"Tennessee, US",Real Estate,39,61583.99,710,0.134,45038.82,0.22,0.88,88.05,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-06-08,CUST-2026454,"Indiana, US",Manufacturing,45,85428.47,740,0.138,250306.2,0.226,0.18,81.91,High fees,0,Negative,Low Risk,Mass Market,Financial/Pricing
2025-10-24,CUST-2026455,"Illinois, US",Retail,41,32873.92,717,0.044,14871.14,0.134,0.22,89.01,Neutral: No feedback provided.,0,Neutral,Medium Risk,Mass Market,Financial/Pricing
2025-06-23,CUST-2026456,"Virginia, US",Technology,49,114723.84,638,0.099,8387.54,0.233,0.85,80.07,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-12-04,CUST-2026457,"Maine, US",Finance,59,75537.79,761,0.174,71281.07,0.246,0.46,92.18,High fees,0,Negative,Low Risk,Mass Market,Financial/Pricing
2025-12-10,CUST-2026458,"New Mexico, US",Retail,25,51611.01,751,0.01,28008.5,0.173,0.64,85.71,Process was slow,0,Negative,Medium Risk,Emerging Gen-Z,Digital/Operations
2025-05-13,CUST-2026459,"Utah, US",Services,42,63461.22,647,0.01,42131.22,0.379,0.33,80.79,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-10-17,CUST-2026460,"Utah, US",Healthcare,34,91990.15,690,0.15,11251.12,0.102,0.37,91.06,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-06-03,CUST-2026461,"Alaska, US",Healthcare,33,83865.26,699,0.248,15456.44,0.091,0.24,89.06,Standard banking,0,Neutral,Medium Risk,Conservative Saver,General Service
2025-11-21,CUST-2026462,"Massachusetts, US",Finance,43,87486.72,724,0.116,51605.76,0.249,0.44,82.77,Standard banking,0,Neutral,Low Risk,Mass Market,General Service
2025-09-19,CUST-2026463,"Maine, US",Finance,21,93073.87,785,0.173,82853.01,0.21,0.48,82.06,Process was slow,0,Negative,Low Risk,Emerging Gen-Z,Digital/Operations
2025-06-21,CUST-2026464,"Washington, US",Services,24,67599.14,639,0.036,45658.37,0.183,0.77,86.79,High fees,1,Negative,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-08-23,CUST-2026465,"Oklahoma, US",Healthcare,24,48665.35,643,0.139,31047.89,0.092,0.58,90.03,Neutral: No feedback provided.,0,Neutral,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-06-18,CUST-2026466,"Wisconsin, US",Technology,71,56299.53,676,0.01,44929.62,0.084,0.38,92.65,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-03-06,CUST-2026467,"Colorado, US",Manufacturing,35,61702.87,732,0.106,29348.18,0.112,0.2,86.97,Quick approval,0,Positive,Low Risk,Mass Market,Digital/Operations
2025-10-16,CUST-2026468,"Utah, US",Finance,35,158096.73,797,0.169,134777.44,0.146,0.43,94.45,Quick approval,0,Positive,Low Risk,Mass Market,Digital/Operations
2025-08-15,CUST-2026469,"Massachusetts, US",Technology,30,167441.14,620,0.068,57119.62,0.151,0.13,84.49,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-10-14,CUST-2026470,"North Dakota, US",Real Estate,50,67935.93,772,0.094,28172.83,0.091,0.69,89.9,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-01-23,CUST-2026471,"Vermont, US",Education,37,60530.9,614,0.177,19168.5,0.102,0.35,84.79,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-09-04,CUST-2026472,"Maryland, US",Services,50,84178.23,776,0.033,3380.67,0.218,0.49,93.69,Excellent rates,0,Positive,Low Risk,Mass Market,Financial/Pricing
2025-10-16,CUST-2026473,"Ohio, US",Education,28,29260.05,657,0.241,17769.41,0.141,0.46,90.82,Standard banking,0,Neutral,Medium Risk,Emerging Gen-Z,General Service
2025-02-14,CUST-2026474,"Tennessee, US",Services,34,38437.58,664,0.032,35006.77,0.117,0.36,89.82,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-08-12,CUST-2026475,"Alabama, US",Technology,29,110024.65,847,0.035,39040.18,0.05,0.35,86.11,Process was slow,0,Negative,Low Risk,Emerging Gen-Z,Digital/Operations
2025-06-22,CUST-2026476,"Indiana, US",Education,75,33720.48,746,0.205,17961.71,0.021,0.41,93.06,Standard banking,0,Neutral,Low Risk,Conservative Saver,General Service
2025-12-01,CUST-2026477,"Oklahoma, US",Healthcare,43,67006.1,765,0.169,62647.28,0.141,0.56,81.29,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-08-05,CUST-2026478,"Rhode Island, US",Manufacturing,29,36663.28,741,0.161,20150.02,0.16,0.65,92.85,Excellent rates,0,Positive,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-05-24,CUST-2026479,"Montana, US",Real Estate,35,68080.36,680,0.066,61683.35,0.076,0.8,84.7,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-08-06,CUST-2026480,"Indiana, US",Services,30,57411.29,645,0.058,49412.18,0.125,0.3,90.19,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
